id,title,category,source,tags,source_url
arxiv_2608.02519v1,Analytic Planning under Uncertainty with Moment Closure,cs.LG,ArXiv,,http://arxiv.org/abs/2608.02519v1
arxiv_2608.02560v1,Structured Memory for Edge Language Models: Persistent Context and Corpus Retrieval via O(1) SSM State Injection,cs.LG,ArXiv,,http://arxiv.org/abs/2608.02560v1
arxiv_2608.02585v1,GradCuit: Credit-Assigned Gradient Flow Enables Robust and Interpretable Test-Time Latent Reasoning,cs.LG,ArXiv,,http://arxiv.org/abs/2608.02585v1
arxiv_2608.03926v1,PRISM: Powerful Time Series to Image (TS2I) Representations for Multivariate Anomaly Detection,cs.LG,ArXiv,,http://arxiv.org/abs/2608.03926v1
arxiv_2608.03929v1,Latent Reward Registers for Diffusion Preference Alignment,cs.LG,ArXiv,,http://arxiv.org/abs/2608.03929v1
arxiv_2608.04001v1,"Test-Time Scaling in Reasoning LLMs: Inference Regimes, Evaluation, and Reproducibility",cs.LG,ArXiv,,http://arxiv.org/abs/2608.04001v1
arxiv_2608.05076v1,MultiPathFormer: Towards a Foundation Model for Multipath Wireless Propagation,cs.LG,ArXiv,,http://arxiv.org/abs/2608.05076v1
arxiv_2608.05080v1,Optimizing What Policies Learn From: Recoverability-aware Rollout Intervention Learning,cs.LG,ArXiv,,http://arxiv.org/abs/2608.05080v1
arxiv_2608.05085v1,Capability-Gated Planning: Cost-to-Goal Discovery and the Limits of Myopic Experiment Selection,cs.LG,ArXiv,,http://arxiv.org/abs/2608.05085v1
arxiv_2608.05127v1,SSTQ:Privacy-Preserving Vector Quantization via Subsampled Stochastic TurboQuant,cs.LG,ArXiv,,http://arxiv.org/abs/2608.05127v1
arxiv_2608.06291v1,BaKron: Efficient Quantization with Kronecker-Factored Hessians,cs.LG,ArXiv,,http://arxiv.org/abs/2608.06291v1
arxiv_2608.06310v1,RRC: Unlocking Generative Reward Models in LLM Reinforcement Learning via Ranking-Based Reward Construction,cs.LG,ArXiv,,http://arxiv.org/abs/2608.06310v1
arxiv_2608.06310v1,,cs.LG,ArXiv,,http://arxiv.org/abs/2608.06310v1
