id,title,category,source,tags,source_url
arxiv_2606.20521v1,HumanScale: Egocentric Human Video Can Outperform Real-Robot Data for Embodied Pretraining,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20521v1
arxiv_2606.20523v1,SARLO-80: Worldwide Slant SAR Language Optic Dataset 80cm,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20523v1
arxiv_2606.20531v1,VisDom: Sparse Novel View Synthesis with Visible Domain Constraint,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20531v1
arxiv_2606.20536v1,The FID Lottery: Quantifying Hidden Randomness in Generative-Model Evaluation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20536v1
arxiv_2606.20542v1,CalTennis: Large Multi-View Tennis Video Dataset and Benchmark of Monocular-to-3D Pose Estimation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20542v1
arxiv_2606.20543v1,SSD: Spatially Speculative Decoding Accelerates Autoregressive Image Generation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20543v1
arxiv_2606.20545v1,Current World Models Lack a Persistent State Core,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20545v1
arxiv_2606.20556v1,Thinking in Boxes: 3D Editing in Real Images Made Easy,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20556v1
arxiv_2606.20559v1,UNIEGO: Proxies as Mediators for Unified Egocentric Video Representation Learning,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20559v1
arxiv_2606.20561v1,"TimeProVe: Propose, then Verify for Efficient Long Video Temporal Reasoning in Activities of Daily Living",cs.CV,ArXiv,,http://arxiv.org/abs/2606.20561v1
arxiv_2606.20563v1,JanusMesh: Fast and Zero-Shot 3D Visual Illusion Generation via Cross-Space Denoising,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20563v1
arxiv_2607.01586v2,VLAFlow: A Unified Training Framework for Vision-Language-Action Models via Co-training and Future Latent Alignment,cs.CV,ArXiv,,http://arxiv.org/abs/2607.01586v2
arxiv_2607.02402v3,Show Me Examples: Inferring Visual Concepts from Image Sets,cs.CV,ArXiv,,http://arxiv.org/abs/2607.02402v3
arxiv_2607.05268v3,Is the Geometry Doing the Work? An Operating-Point Audit of Hierarchy in Hyperbolic Vision-Language Models,cs.CV,ArXiv,,http://arxiv.org/abs/2607.05268v3
arxiv_2607.06923v2,Bi-PT: Bidirectional Cross-Attention Point Transformers for Four-Chamber Heart Reconstruction from Sparse Cardiac MRI Data,cs.CV,ArXiv,,http://arxiv.org/abs/2607.06923v2
arxiv_2607.12254v2,"Self-Aware Recursively Self-Improving Agents for Personal Singularity: A Goal-, Scope-, Tool-, and Benchmark-Driven Multi-Agent Architecture",cs.CV,ArXiv,,http://arxiv.org/abs/2607.12254v2
arxiv_2607.13656v2,FreeLit: Paired-Free Indoor Relighting via Physics-Guided Diffusion,cs.CV,ArXiv,,http://arxiv.org/abs/2607.13656v2
arxiv_2607.15211v1,MAGiSt3R: Multi-Agent Feed-forward 3D Reconstruction from Monocular RGB Videos,cs.CV,ArXiv,,http://arxiv.org/abs/2607.15211v1
arxiv_2607.15216v1,Symbal: Detecting Systematic Misalignments in Model-Generated Captions,cs.CV,ArXiv,,http://arxiv.org/abs/2607.15216v1
arxiv_2607.15220v1,Structural-Semantic Reciprocal Learning for Unsupervised Visible-Infrared Person Re-Identification,cs.CV,ArXiv,,http://arxiv.org/abs/2607.15220v1
arxiv_2607.15227v1,"Divergent Gaze Patterns in Artistic Viewing: Spatial and Temporal Signatures of Attention Across Autistic Individuals, Artists, and Neurotypical Observers",cs.CV,ArXiv,,http://arxiv.org/abs/2607.15227v1
arxiv_2607.15231v1,CRISP: Constrained Refinement via Iterative Squeezing Process for Robust Medical Image Segmentation under Domain Shift,cs.CV,ArXiv,,http://arxiv.org/abs/2607.15231v1
arxiv_2607.15246v1,ARMOR++: Agentic Orchestration of a Multi-Domain Primitive Set for Transferable Attacks on Deepfake Detectors,cs.CV,ArXiv,,http://arxiv.org/abs/2607.15246v1
arxiv_2607.15255v1,HoloGeo: Mitigating Landmark Bias in Geo-localization via Evidence-Driven Reasoning,cs.CV,ArXiv,,http://arxiv.org/abs/2607.15255v1
arxiv_2607.15265v1,"SceneBind: Binding What and Where Across Vision, Audio and Language",cs.CV,ArXiv,,http://arxiv.org/abs/2607.15265v1
